match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals
228,43,Lecce,Venezia,0,0
228,44,Lecce,Venezia,0,0
228,45,Lecce,Venezia,0,0
228,46,Lecce,Venezia,0,0
228,47,Lecce,Venezia,0,0
228,48,Lecce,Venezia,0,0
228,49,Lecce,Venezia,0,0
228,50,Lecce,Venezia,0,1
228,51,Lecce,Venezia,0,1
228,52,Lecce,Venezia,0,1
228,53,Lecce,Venezia,0,1
228,54,Lecce,Venezia,0,1
228,55,Lecce,Venezia,0,1
228,56,Lecce,Venezia,0,1
228,57,Lecce,Venezia,0,1
228,58,Lecce,Venezia,0,1
228,59,Lecce,Venezia,0,1
228,60,Lecce,Venezia,0,1
228,61,Lecce,Venezia,0,1
228,62,Lecce,Venezia,0,1
228,63,Lecce,Venezia,0,1
228,64,Lecce,Venezia,0,1
228,65,Lecce,Venezia,1,1
228,66,Lecce,Venezia,1,1
228,67,Lecce,Venezia,1,1
228,68,Lecce,Venezia,1,1
228,69,Lecce,Venezia,1,1
228,70,Lecce,Venezia,1,1
228,71,Lecce,Venezia,1,1
228,72,Lecce,Venezia,1,1
228,73,Lecce,Venezia,1,1
228,74,Lecce,Venezia,1,1
228,75,Lecce,Venezia,1,1
228,76,Lecce,Venezia,1,1
228,77,Lecce,Venezia,1,1
228,78,Lecce,Venezia,1,1
228,79,Lecce,Venezia,1,1
228,80,Lecce,Venezia,1,1
228,81,Lecce,Venezia,1,1
228,82,Lecce,Venezia,1,1
228,83,Lecce,Venezia,1,1
228,84,Lecce,Venezia,1,1
228,85,Lecce,Venezia,1,1
228,86,Lecce,Venezia,1,1
228,87,Lecce,Venezia,1,1
228,88,Lecce,Venezia,1,1
228,89,Lecce,Venezia,1,1
228,90,Lecce,Venezia,1,1
229,1,AC Milan,Atalanta,0,0
229,2,AC Milan,Atalanta,0,0
229,3,AC Milan,Atalanta,0,0
229,4,AC Milan,Atalanta,0,0
229,5,AC Milan,Atalanta,0,0
229,6,AC Milan,Atalanta,0,0
229,7,AC Milan,Atalanta,0,0
229,8,AC Milan,Atalanta,0,0
229,9,AC Milan,Atalanta,0,0
229,10,AC Milan,Atalanta,0,0
229,11,AC Milan,Atalanta,0,0
229,12,AC Milan,Atalanta,0,0
229,13,AC Milan,Atalanta,0,0
229,14,AC Milan,Atalanta,0,0
229,15,AC Milan,Atalanta,0,0
