match_id,competition,minute,game_phase,formation,from_pos,to_pos,pass_length,pass_angle,pitch_x,pitch_y,pass_outcome
3825812,La Liga 2015/16,21,CLOSING_HALF,F_4_2_3_1,ST,CDM,10.2577,-2.6212,77.9,66.2,success
3825812,La Liga 2015/16,22,CLOSING_HALF,F_4_2_3_1,RW,CAM,9.1302,-0.5028,69.7,75.1,success
3825812,La Liga 2015/16,22,CLOSING_HALF,F_4_2_3_1,CF,CDM,6.4537,-2.9229,49.8,18.1,success
3825812,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,CDM,CDM,4.134,-0.5612,53.3,52.9,success
3825812,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,GK,ST,59.2243,0.3517,9.0,44.5,fail
3825812,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,CB,CDM,13.5772,1.1698,55.5,15.2,success
3825812,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,CDM,CF,30.7722,0.4796,85.1,17.8,fail
3825812,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CDM,ST,11.091,1.1031,94.2,47.0,success
3825812,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CDM,CDM,8.8074,0.2174,77.9,51.4,success
3825812,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CDM,RM,10.2552,-1.1595,87.7,52.9,success
3825812,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CDM,ST,8.1302,0.0862,85.8,46.0,success
3825812,La Liga 2015/16,26,CLOSING_HALF,F_4_2_3_1,CB,CDM,13.0863,1.6857,44.1,8.7,fail
3825812,La Liga 2015/16,26,CLOSING_HALF,F_4_2_3_1,RB,CDM,27.1487,-0.5461,32.4,56.7,success
3825812,La Liga 2015/16,28,CLOSING_HALF,F_4_2_3_1,CAM,ST,26.5136,-1.3075,106.9,67.0,fail
3825812,La Liga 2015/16,29,CLOSING_HALF,F_4_2_3_1,RB,CDM,11.8512,-1.0202,62.1,74.7,success
3825812,La Liga 2015/16,29,CLOSING_HALF,F_4_2_3_1,CDM,CF,8.6331,-0.4429,55.6,34.9,success
3825812,La Liga 2015/16,29,CLOSING_HALF,F_4_2_3_1,LB,RM,6.3032,1.5391,71.9,1.7,success
3825812,La Liga 2015/16,30,CLOSING_HALF,F_4_2_3_1,CDM,LW,14.5114,-1.0115,28.1,18.9,success
3825812,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CB,RM,10.1637,0.2283,40.1,56.0,success
3825812,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CDM,CDM,7.6059,-1.5313,47.0,49.2,success
3825812,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CDM,ST,14.2302,-0.3218,46.9,40.8,success
3825812,La Liga 2015/16,33,CLOSING_HALF,F_4_2_3_1,CB,RM,6.407,-0.5967,54.4,8.5,success
3825812,La Liga 2015/16,33,CLOSING_HALF,F_4_2_3_1,RB,RM,12.2972,-0.2548,31.7,36.1,fail
3825812,La Liga 2015/16,35,CLOSING_HALF,F_4_2_3_1,CDM,RB,12.1017,0.1828,70.5,76.3,success
3825812,La Liga 2015/16,35,CLOSING_HALF,F_4_2_3_1,CDM,RM,3.9217,-0.3379,56.5,1.6,success
3825812,La Liga 2015/16,36,CLOSING_HALF,F_4_2_3_1,CB,LB,3.8588,-1.0259,32.4,30.6,success
3825812,La Liga 2015/16,36,CLOSING_HALF,F_4_2_3_1,CDM,RM,11.4529,-1.0798,82.0,43.7,fail
3825812,La Liga 2015/16,38,CLOSING_HALF,F_4_2_3_1,CF,CDM,9.7124,-0.2924,59.7,14.5,fail
3825812,La Liga 2015/16,38,CLOSING_HALF,F_4_2_3_1,RB,ST,17.844,-0.4586,51.1,68.4,success
3825812,La Liga 2015/16,39,CLOSING_HALF,F_4_2_3_1,CB,RM,11.6108,0.3517,47.0,60.8,success
3825812,La Liga 2015/16,42,CLOSING_HALF,F_4_2_3_1,CDM,CF,9.481,-0.6583,49.1,59.0,fail
3825812,La Liga 2015/16,43,CLOSING_HALF,F_4_2_3_1,CDM,CAM,12.2576,-0.2054,64.9,78.4,success
3825812,La Liga 2015/16,44,CLOSING_HALF,F_4_2_3_1,LM,CF,8.8119,-0.1596,78.8,9.9,success
3825812,La Liga 2015/16,45,HALF_TIME,F_4_2_3_1,CF,CF,11.4237,0.4049,37.0,74.2,fail
3825812,La Liga 2015/16,46,HALF_TIME,F_4_2_3_1,LB,RM,8.6406,0.417,102.7,11.9,success
3825812,La Liga 2015/16,47,HALF_TIME,F_4_2_3_1,LB,RW,15.4742,-0.455,63.2,7.8,success
3825812,La Liga 2015/16,48,HALF_TIME,F_4_2_3_1,ST,RW,10.6005,2.0513,69.8,63.0,success
3825812,La Liga 2015/16,50,HALF_TIME,F_4_2_3_1,CB,CDM,4.0,0.0,39.0,53.6,success
3825812,La Liga 2015/16,50,HALF_TIME,F_4_2_3_1,RB,CDM,32.2448,-1.9288,82.8,59.0,success
3825812,La Liga 2015/16,53,BUILD_PHASE,F_4_2_3_1,RB,CDM,5.4818,2.4725,53.3,63.9,success
3825812,La Liga 2015/16,53,BUILD_PHASE,F_4_2_3_1,CDM,RW,10.4561,0.173,49.0,67.7,success
3825812,La Liga 2015/16,54,BUILD_PHASE,F_4_2_3_1,CB,CDM,2.6683,0.2268,44.3,34.2,fail
3825812,La Liga 2015/16,55,BUILD_PHASE,F_4_2_3_1,CF,CF,11.323,0.6665,66.4,28.2,fail
3825812,La Liga 2015/16,56,BUILD_PHASE,F_4_2_3_1,CB,GK,6.0299,-3.0419,17.4,36.9,success
3825812,La Liga 2015/16,56,BUILD_PHASE,F_4_2_3_1,CB,RM,30.279,-1.0939,43.5,50.6,success
3825812,La Liga 2015/16,58,BUILD_PHASE,F_4_2_3_1,CB,LB,17.7792,2.9089,48.4,20.5,success
3825812,La Liga 2015/16,59,BUILD_PHASE,F_4_2_3_1,RB,CDM,12.3794,0.1705,23.6,71.4,success
3825812,La Liga 2015/16,59,BUILD_PHASE,F_4_2_3_1,RB,CDM,10.6944,-1.0737,26.4,75.0,success
3825812,La Liga 2015/16,59,BUILD_PHASE,F_4_2_3_1,CF,RM,9.8478,-1.3973,64.9,46.4,success
3825812,La Liga 2015/16,61,TENSION_TIME,F_4_2_3_1,CB,GK,21.5824,-3.0115,36.4,48.3,success
3825812,La Liga 2015/16,61,TENSION_TIME,F_4_2_3_1,GK,LB,60.495,-0.6008,13.5,40.1,fail
3825812,La Liga 2015/16,61,TENSION_TIME,F_4_2_3_1,GK,CAM,63.036,-0.1033,11.2,22.0,fail
3825812,La Liga 2015/16,61,TENSION_TIME,F_4_2_3_1,CB,CDM,10.3238,-0.7854,46.2,64.6,success
3825812,La Liga 2015/16,62,TENSION_TIME,F_4_2_3_1,CDM,LB,24.3477,-1.74,67.0,45.3,success
3825812,La Liga 2015/16,64,TENSION_TIME,F_4_2_3_1,LW,CDM,30.3059,1.9458,77.5,10.0,success
3825812,La Liga 2015/16,64,TENSION_TIME,F_4_2_3_1,ST,CAM,10.8171,0.2427,78.1,42.5,success
3825812,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,RB,RM,21.6301,0.8968,13.7,49.6,success
3825812,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,LM,RM,21.9738,0.2483,24.9,5.9,fail
3825812,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,CDM,CB,15.8493,1.7484,69.2,52.1,success
3825812,La Liga 2015/16,66,TENSION_TIME,F_4_2_3_1,ST,LM,6.8411,-0.9098,61.9,15.6,success
3825812,La Liga 2015/16,66,TENSION_TIME,F_4_2_3_1,LM,CDM,10.6677,2.1016,58.7,12.4,success
3825812,La Liga 2015/16,67,TENSION_TIME,F_4_2_3_1,ST,RM,15.2532,2.055,63.4,54.5,success
3825812,La Liga 2015/16,67,TENSION_TIME,F_4_2_3_1,RM,LM,29.2098,-1.3499,90.5,58.8,fail
3825812,La Liga 2015/16,70,TENSION_TIME,F_4_2_3_1,CDM,RM,5.4562,-2.0262,51.2,78.2,success
3825812,La Liga 2015/16,77,LATE_GAME,F_4_2_3_1,ST,RM,10.4393,1.4072,79.0,68.4,success
3825812,La Liga 2015/16,79,LATE_GAME,F_4_2_3_1,LM,ST,14.8165,-0.0473,23.1,11.1,fail
3825812,La Liga 2015/16,79,LATE_GAME,F_4_2_3_1,CAM,RM,24.1357,1.2241,72.3,13.6,success
3825812,La Liga 2015/16,90,STOPPAGE_TIME,F_4_2_3_1,CAM,LW,35.3091,-1.5481,69.8,47.2,success
3825812,La Liga 2015/16,92,STOPPAGE_TIME,F_4_2_3_1,CDM,RW,6.7801,-0.9214,92.0,34.2,success
3825812,La Liga 2015/16,92,STOPPAGE_TIME,F_4_2_3_1,RW,CB,11.6417,-2.8987,96.1,28.8,success
3825812,La Liga 2015/16,92,STOPPAGE_TIME,F_4_2_3_1,CAM,CDM,24.0354,1.2622,36.2,44.9,success
3825812,La Liga 2015/16,92,STOPPAGE_TIME,F_4_2_3_1,CB,CAM,23.6136,0.6774,52.7,54.9,success
3825811,La Liga 2015/16,0,EARLY_MINUTES,F_4_2_3_1,LB,CDM,9.6628,3.0275,75.0,8.8,success
3825811,La Liga 2015/16,0,EARLY_MINUTES,F_4_2_3_1,CDM,LB,8.1056,-0.6805,69.3,9.9,success
3825811,La Liga 2015/16,0,EARLY_MINUTES,F_4_2_3_1,CDM,LB,4.6872,0.9828,62.8,10.1,success
3825811,La Liga 2015/16,0,EARLY_MINUTES,F_4_2_3_1,CB,CB,43.6495,0.8502,57.1,47.2,fail
3825811,La Liga 2015/16,1,EARLY_MINUTES,F_4_2_3_1,GK,ST,60.8895,-0.0542,8.5,24.2,fail
3825811,La Liga 2015/16,1,EARLY_MINUTES,F_4_2_3_1,CB,CDM,7.2897,-0.4698,50.8,59.2,fail
3825811,La Liga 2015/16,1,EARLY_MINUTES,F_4_2_3_1,LW,LB,6.364,-0.1419,91.8,3.1,success
3825811,La Liga 2015/16,1,EARLY_MINUTES,F_4_2_3_1,LB,CM,5.2326,0.7854,96.8,2.2,success
3825811,La Liga 2015/16,2,EARLY_MINUTES,F_4_2_3_1,CDM,RW,30.4539,0.8971,51.4,30.1,success
3825811,La Liga 2015/16,3,EARLY_MINUTES,F_4_2_3_1,RW,ST,36.4485,-0.157,5.2,71.6,success
3825811,La Liga 2015/16,3,EARLY_MINUTES,F_4_2_3_1,CDM,CB,5.8052,-1.7614,84.2,18.4,success
3825811,La Liga 2015/16,4,EARLY_MINUTES,F_4_2_3_1,LB,CM,16.5387,1.7409,52.5,3.3,success
3825811,La Liga 2015/16,4,EARLY_MINUTES,F_4_2_3_1,CB,LM,71.9951,0.5414,25.3,20.5,success
3825811,La Liga 2015/16,5,EARLY_MINUTES,F_4_2_3_1,CDM,LB,10.3233,-0.6687,29.6,7.7,fail
3825811,La Liga 2015/16,5,EARLY_MINUTES,F_4_2_3_1,CDM,GK,33.4763,2.1563,29.4,7.5,success
3825811,La Liga 2015/16,5,EARLY_MINUTES,F_4_2_3_1,GK,RW,57.1126,0.1689,13.0,45.4,success
3825811,La Liga 2015/16,5,EARLY_MINUTES,F_4_2_3_1,CDM,LW,8.7207,-1.1071,56.5,24.4,success
3825811,La Liga 2015/16,5,EARLY_MINUTES,F_4_2_3_1,CM,LW,6.7602,-1.4373,58.0,15.9,success
3825811,La Liga 2015/16,7,EARLY_MINUTES,F_4_2_3_1,CB,ST,52.3811,-0.65,15.2,76.0,success
3825811,La Liga 2015/16,8,EARLY_MINUTES,F_4_2_3_1,CB,ST,51.2247,0.289,39.0,23.8,fail
3825811,La Liga 2015/16,10,EARLY_MINUTES,F_4_2_3_1,LW,LW,15.4013,2.4851,60.8,1.5,success
3825811,La Liga 2015/16,10,EARLY_MINUTES,F_4_2_3_1,CM,CB,26.7686,1.6831,45.1,15.3,success
3825811,La Liga 2015/16,11,EARLY_MINUTES,F_4_2_3_1,CB,CM,53.5111,0.3076,44.7,45.8,success
3825811,La Liga 2015/16,11,EARLY_MINUTES,F_4_2_3_1,CM,LM,2.7803,0.9129,98.8,71.1,success
3825811,La Liga 2015/16,12,EARLY_MINUTES,F_4_2_3_1,CB,CDM,36.0251,1.1867,37.9,19.9,success
3825811,La Liga 2015/16,12,EARLY_MINUTES,F_4_2_3_1,CDM,CB,28.8045,-1.8486,43.8,40.4,success
3825811,La Liga 2015/16,13,EARLY_MINUTES,F_4_2_3_1,LB,RW,26.2937,0.5796,78.5,56.1,fail
3825811,La Liga 2015/16,14,EARLY_MINUTES,F_4_2_3_1,CB,LW,5.7,-1.5708,107.3,34.7,success
3825811,La Liga 2015/16,15,EARLY_MINUTES,F_4_2_3_1,GK,ST,53.9033,0.0111,8.2,31.0,success
3825811,La Liga 2015/16,16,CLOSING_HALF,F_4_2_3_1,CB,LB,9.1411,-0.1759,75.6,7.5,fail
3825811,La Liga 2015/16,16,CLOSING_HALF,F_4_2_3_1,LB,CAM,13.6693,0.3982,74.6,19.2,fail
3825811,La Liga 2015/16,16,CLOSING_HALF,F_4_2_3_1,LW,LM,14.5715,0.8875,56.9,32.3,success
3825811,La Liga 2015/16,17,CLOSING_HALF,F_4_2_3_1,CB,CDM,9.717,1.1578,49.5,40.2,success
3825811,La Liga 2015/16,17,CLOSING_HALF,F_4_2_3_1,LW,LM,19.4579,1.648,63.4,19.2,success
3825811,La Liga 2015/16,18,CLOSING_HALF,F_4_2_3_1,CDM,RW,10.1119,0.4946,65.2,36.5,success
3825811,La Liga 2015/16,19,CLOSING_HALF,F_4_2_3_1,CAM,ST,14.2899,-0.7557,82.0,44.1,fail
3825811,La Liga 2015/16,19,CLOSING_HALF,F_4_2_3_1,CDM,LB,25.5124,-0.852,75.6,31.7,success
3825811,La Liga 2015/16,19,CLOSING_HALF,F_4_2_3_1,ST,LM,29.181,0.9191,76.3,55.6,fail
3825811,La Liga 2015/16,22,CLOSING_HALF,F_4_2_3_1,RB,ST,37.7482,0.2874,27.9,65.4,success
3825811,La Liga 2015/16,22,CLOSING_HALF,F_4_2_3_1,LB,CB,11.0476,2.9779,44.9,6.1,success
3825811,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,CB,GK,26.4781,2.268,32.0,9.2,success
3825811,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,ST,CAM,14.6414,0.0752,53.4,23.6,fail
3825811,La Liga 2015/16,23,CLOSING_HALF,F_4_2_3_1,CB,CM,23.9616,0.6552,52.1,55.4,success
3825811,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CB,CDM,20.2371,-1.0253,37.9,36.1,success
3825811,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,CAM,LB,26.1079,-0.8667,95.2,30.3,success
3825811,La Liga 2015/16,24,CLOSING_HALF,F_4_2_3_1,LW,LB,15.1648,2.8678,55.7,3.8,success
3825811,La Liga 2015/16,25,CLOSING_HALF,F_4_2_3_1,RB,CB,23.6028,-2.5583,76.2,73.1,success
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,CB,LB,6.0208,-1.0104,18.4,19.2,success
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,RW,CM,5.7871,-2.8253,97.8,72.7,success
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,CM,LM,7.7698,-2.1267,97.4,74.6,success
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,RW,LW,14.0036,-1.3622,92.3,65.4,fail
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,CDM,GK,21.1766,2.413,20.1,26.3,success
3825811,La Liga 2015/16,27,CLOSING_HALF,F_4_2_3_1,GK,ST,52.2708,0.3556,2.6,42.5,fail
3825811,La Liga 2015/16,28,CLOSING_HALF,F_4_2_3_1,CB,CM,29.77,0.1348,24.2,37.2,fail
3825811,La Liga 2015/16,28,CLOSING_HALF,F_4_2_3_1,LW,CAM,14.3586,0.2534,66.4,38.9,fail
3825811,La Liga 2015/16,29,CLOSING_HALF,F_4_2_3_1,CB,CDM,7.7233,0.8495,65.5,18.3,success
3825811,La Liga 2015/16,29,CLOSING_HALF,F_4_2_3_1,CDM,LB,13.1187,-0.9807,75.3,17.5,success
3825811,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CDM,CB,10.9371,1.6532,75.8,33.8,fail
3825811,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CM,LW,34.8283,-0.7061,57.6,26.0,success
3825811,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CB,CB,3.1321,0.2915,16.9,50.0,fail
3825811,La Liga 2015/16,32,CLOSING_HALF,F_4_2_3_1,CM,LW,20.301,-1.5609,100.0,25.6,success
3825811,La Liga 2015/16,33,CLOSING_HALF,F_4_2_3_1,CM,RB,22.2874,1.9963,89.3,12.8,success
3825811,La Liga 2015/16,33,CLOSING_HALF,F_4_2_3_1,LW,LM,12.1264,0.8613,100.4,13.8,fail
3825811,La Liga 2015/16,33,CLOSING_HALF,F_4_2_3_1,RW,CDM,22.0095,-0.8755,21.2,77.4,success
3825811,La Liga 2015/16,34,CLOSING_HALF,F_4_2_3_1,CDM,ST,18.0624,0.0831,31.5,47.6,success
3825811,La Liga 2015/16,36,CLOSING_HALF,F_4_2_3_1,CAM,RW,12.596,-0.2816,78.8,21.8,success
3825811,La Liga 2015/16,37,CLOSING_HALF,F_4_2_3_1,CDM,CB,18.5154,1.9643,71.1,32.3,success
3825811,La Liga 2015/16,37,CLOSING_HALF,F_4_2_3_1,CM,ST,10.0499,-0.0997,54.4,63.2,success
3825811,La Liga 2015/16,37,CLOSING_HALF,F_4_2_3_1,CM,LB,28.9389,-1.6227,52.0,50.0,success
3825811,La Liga 2015/16,37,CLOSING_HALF,F_4_2_3_1,LB,LW,25.8043,-0.7141,51.6,22.0,success
3825811,La Liga 2015/16,39,CLOSING_HALF,F_4_2_3_1,CDM,RW,19.5819,-1.2216,99.9,27.8,success
3825811,La Liga 2015/16,39,CLOSING_HALF,F_4_2_3_1,RB,LB,13.4737,0.3405,100.1,62.4,fail
3825811,La Liga 2015/16,39,CLOSING_HALF,F_4_2_3_1,LW,LB,9.3215,2.98,20.4,12.6,success
3825811,La Liga 2015/16,39,CLOSING_HALF,F_4_2_3_1,GK,ST,49.304,-0.0649,11.4,26.2,fail
3825811,La Liga 2015/16,40,CLOSING_HALF,F_4_2_3_1,CDM,CDM,7.0725,2.5575,70.8,19.4,success
3825811,La Liga 2015/16,41,CLOSING_HALF,F_4_2_3_1,CB,CB,15.9261,-2.5257,55.2,42.3,success
3825811,La Liga 2015/16,42,CLOSING_HALF,F_4_2_3_1,CM,LM,8.9588,-0.5787,79.0,76.7,fail
3825811,La Liga 2015/16,45,HALF_TIME,F_4_2_3_1,ST,LW,14.2948,-1.9058,54.4,66.3,success
3825811,La Liga 2015/16,46,HALF_TIME,F_4_2_3_1,CM,CM,12.621,1.9955,55.1,18.2,success
3825811,La Liga 2015/16,46,HALF_TIME,F_4_2_3_1,CB,GK,17.2166,1.6872,7.2,12.6,success
3825811,La Liga 2015/16,46,HALF_TIME,F_4_2_3_1,RB,RW,14.2468,-0.404,64.6,72.7,fail
3825811,La Liga 2015/16,47,HALF_TIME,F_4_2_3_1,CM,GK,53.4237,2.5385,75.8,20.0,success
3825811,La Liga 2015/16,48,HALF_TIME,F_4_2_3_1,LB,ST,32.9961,0.1736,33.0,6.0,success
3825811,La Liga 2015/16,48,HALF_TIME,F_4_2_3_1,CDM,CB,50.8862,-2.0731,54.9,60.1,success
3825811,La Liga 2015/16,49,HALF_TIME,F_4_2_3_1,CB,RW,56.7246,-0.4021,29.8,22.3,fail
3825811,La Liga 2015/16,50,HALF_TIME,F_4_2_3_1,RW,LW,27.4186,-1.0892,34.0,51.4,success
3825811,La Liga 2015/16,50,HALF_TIME,F_4_2_3_1,ST,LW,17.8059,0.1522,89.6,18.9,success
3825811,La Liga 2015/16,53,BUILD_PHASE,F_4_2_3_1,RB,GK,40.6133,-2.4469,51.7,74.1,success
3825811,La Liga 2015/16,53,BUILD_PHASE,F_4_2_3_1,GK,LB,27.1693,-1.178,21.2,44.0,success
3825811,La Liga 2015/16,54,BUILD_PHASE,F_4_2_3_1,LB,CDM,7.8772,-2.6382,96.6,54.6,fail
3825811,La Liga 2015/16,55,BUILD_PHASE,F_4_2_3_1,CM,RB,37.8038,1.4967,39.0,31.4,success
3825811,La Liga 2015/16,55,BUILD_PHASE,F_4_2_3_1,RW,LW,48.3663,-1.1377,92.1,65.5,success
3825811,La Liga 2015/16,56,BUILD_PHASE,F_4_2_3_1,LW,LB,11.36,-0.9291,97.8,9.9,fail
3825811,La Liga 2015/16,57,BUILD_PHASE,F_4_2_3_1,LW,LW,13.9262,1.7513,76.1,9.7,success
3825811,La Liga 2015/16,57,BUILD_PHASE,F_4_2_3_1,CM,CM,14.1223,1.7849,72.7,20.7,success
3825811,La Liga 2015/16,57,BUILD_PHASE,F_4_2_3_1,RW,CM,4.245,-1.8329,46.0,77.2,success
3825811,La Liga 2015/16,57,BUILD_PHASE,F_4_2_3_1,LB,LB,6.4537,-0.2187,87.0,7.4,success
3825811,La Liga 2015/16,57,BUILD_PHASE,F_4_2_3_1,CAM,LW,14.8368,-0.294,94.4,25.7,success
3825811,La Liga 2015/16,58,BUILD_PHASE,F_4_2_3_1,CB,CDM,17.047,-1.0284,43.3,18.0,success
3825811,La Liga 2015/16,58,BUILD_PHASE,F_4_2_3_1,CDM,CDM,11.7004,1.8925,55.6,5.6,success
3825811,La Liga 2015/16,59,BUILD_PHASE,F_4_2_3_1,CB,CDM,15.1476,0.0793,34.8,58.9,success
3825811,La Liga 2015/16,60,BUILD_PHASE,F_4_2_3_1,LW,LM,15.9665,0.8696,27.1,61.6,success
3825811,La Liga 2015/16,63,TENSION_TIME,F_4_2_3_1,LW,LW,33.2063,-1.3119,94.2,54.4,success
3825811,La Liga 2015/16,63,TENSION_TIME,F_4_2_3_1,LW,LW,10.171,0.1183,46.1,4.9,fail
3825811,La Liga 2015/16,63,TENSION_TIME,F_4_2_3_1,CM,ST,28.4605,-0.3218,68.0,72.7,success
3825811,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,GK,ST,63.1319,-0.2726,5.6,42.9,success
3825811,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,ST,LW,26.7367,-1.672,66.4,26.8,fail
3825811,La Liga 2015/16,65,TENSION_TIME,F_4_2_3_1,CAM,CB,21.6813,2.6202,64.4,40.4,success
3825811,La Liga 2015/16,66,TENSION_TIME,F_4_2_3_1,LW,LB,11.1041,3.1146,111.9,13.8,success
3825811,La Liga 2015/16,67,TENSION_TIME,F_4_2_3_1,CB,CDM,0.8246,-1.8158,38.1,17.0,success
3825811,La Liga 2015/16,67,TENSION_TIME,F_4_2_3_1,CDM,CDM,7.5,-0.9273,39.8,16.6,success
3825811,La Liga 2015/16,67,TENSION_TIME,F_4_2_3_1,CDM,CAM,7.6922,-0.2765,47.8,15.1,success
3825811,La Liga 2015/16,70,TENSION_TIME,F_4_2_3_1,ST,LM,10.2005,-0.9175,107.2,52.8,fail
3825811,La Liga 2015/16,70,TENSION_TIME,F_4_2_3_1,CDM,CDM,8.36,1.6907,25.7,32.7,success
3825811,La Liga 2015/16,70,TENSION_TIME,F_4_2_3_1,CDM,RB,13.1046,2.4156,63.8,37.2,success
3825811,La Liga 2015/16,72,LATE_GAME,F_4_2_3_1,RB,LW,10.9444,-0.2117,23.2,59.6,success
3825811,La Liga 2015/16,72,LATE_GAME,F_4_2_3_1,CB,LB,11.8089,-0.7794,28.5,38.6,success
3825811,La Liga 2015/16,72,LATE_GAME,F_4_2_3_1,LB,CDM,7.4243,2.6659,47.1,33.5,success
3825811,La Liga 2015/16,72,LATE_GAME,F_4_2_3_1,LB,CB,17.0,2.4981,47.5,28.2,success
3825811,La Liga 2015/16,72,LATE_GAME,F_4_2_3_1,CB,CAM,20.5828,0.1659,35.8,46.8,success
3825811,La Liga 2015/16,73,LATE_GAME,F_4_2_3_1,GK,CDM,21.7883,-0.4924,6.5,22.2,success
3825811,La Liga 2015/16,73,LATE_GAME,F_4_2_3_1,CB,GK,30.5761,-2.6326,44.5,65.8,success
3825811,La Liga 2015/16,73,LATE_GAME,F_4_2_3_1,RW,CM,11.4529,-1.667,45.6,66.3,success
3825811,La Liga 2015/16,73,LATE_GAME,F_4_2_3_1,CB,CDM,18.9842,-1.8592,35.8,55.4,success
3825811,La Liga 2015/16,74,LATE_GAME,F_4_2_3_1,RB,CAM,76.5154,-0.3958,14.2,47.2,success
3825811,La Liga 2015/16,78,LATE_GAME,F_4_2_3_1,RM,RB,9.4641,3.0251,23.1,77.8,success
3825811,La Liga 2015/16,79,LATE_GAME,F_4_2_3_1,RW,RB,13.4536,-2.9471,75.1,69.9,success
3825811,La Liga 2015/16,80,LATE_GAME,F_4_2_3_1,CB,CAM,7.3926,1.0466,51.8,21.1,fail
3825811,La Liga 2015/16,81,LATE_GAME,F_4_2_3_1,CDM,CB,26.1216,1.8223,63.2,18.5,success
3825811,La Liga 2015/16,81,LATE_GAME,F_4_2_3_1,CDM,RW,19.3093,0.9584,64.7,56.0,success
3825811,La Liga 2015/16,81,LATE_GAME,F_4_2_3_1,LB,CDM,18.4358,2.644,85.6,5.9,success
3825811,La Liga 2015/16,81,LATE_GAME,F_4_2_3_1,RB,RM,6.6528,-2.3137,24.6,75.7,success
3825811,La Liga 2015/16,81,LATE_GAME,F_4_2_3_1,CB,RB,13.0602,1.8901,59.1,26.2,success
3825811,La Liga 2015/16,82,LATE_GAME,F_4_2_3_1,RW,CAM,15.742,-1.11,90.8,68.6,fail
3825811,La Liga 2015/16,84,LATE_GAME,F_4_2_3_1,RW,CB,20.4287,-2.6188,68.7,72.2,success
3825811,La Liga 2015/16,86,LATE_GAME,F_4_2_3_1,CB,CDM,9.9202,-0.2548,57.4,58.3,success
3825811,La Liga 2015/16,87,LATE_GAME,F_4_2_3_1,LB,CDM,5.2479,2.1112,70.6,20.7,success
3825811,La Liga 2015/16,88,STOPPAGE_TIME,F_4_2_3_1,CM,RM,8.5428,-0.4479,71.7,51.1,success
3825811,La Liga 2015/16,88,STOPPAGE_TIME,F_4_2_3_1,LW,RW,28.5617,1.1526,64.2,44.2,success
3825811,La Liga 2015/16,91,STOPPAGE_TIME,F_4_2_3_1,RB,CB,11.9854,-2.6742,74.7,74.2,success
3825811,La Liga 2015/16,92,STOPPAGE_TIME,F_4_2_3_1,RM,ST,14.3178,0.4324,92.9,74.0,fail
3825807,La Liga 2015/16,0,EARLY_MINUTES,F_4_3_3,CB,RW,30.414,-0.2458,13.1,25.5,fail
3825807,La Liga 2015/16,0,EARLY_MINUTES,F_4_3_3,ST,RB,29.3641,1.465,64.5,44.4,success
3825807,La Liga 2015/16,2,EARLY_MINUTES,F_4_3_3,GK,CB,14.8071,0.8475,19.6,41.9,success
3825807,La Liga 2015/16,2,EARLY_MINUTES,F_4_3_3,RB,CF,14.7078,-0.3906,64.0,75.8,success
3825807,La Liga 2015/16,6,EARLY_MINUTES,F_4_3_3,LW,CDM,12.4555,2.5736,64.6,15.3,success
3825807,La Liga 2015/16,7,EARLY_MINUTES,F_4_3_3,CM,LB,11.114,-1.0427,81.3,16.0,success
3825807,La Liga 2015/16,9,EARLY_MINUTES,F_4_3_3,CDM,CF,14.2127,0.2416,34.8,15.1,fail
3825807,La Liga 2015/16,9,EARLY_MINUTES,F_4_3_3,RW,RB,5.3009,-2.1954,113.5,78.1,success
3825807,La Liga 2015/16,10,EARLY_MINUTES,F_4_3_3,ST,RB,1.9105,-3.0367,64.3,76.2,fail
